T,D,X_AR,X_N2,X_HE,X_H2,X_H,X_O2,X_O,X_H2O,X_OH,X_H2O2,X_HO2,X_NO,X_N2O,X_NO2,X_HNO,X_HNO2,X_HONO,X_HONO2,X_N2H2,X_H2NN,X_NH2OH,X_HNOH,X_NH3,X_N2H4,X_N,X_NO3,X_NH,X_NNH,X_NH2,X_H2NO,X_N2H3,t
1299.9993,3.20657856e-06,0,0.714828864,0,1.01406179e-08,2.55501553e-08,0.190114032,9.99362518e-09,8.12725681e-09,4.14964569e-09,1.24846301e-11,1.63026798e-08,9.61926479e-13,4.50214269e-17,3.86903844e-18,3.08170939e-13,5.54975882e-25,5.53110786e-23,4.254935e-32,2.05174638e-15,3.66869634e-17,2.33881901e-16,7.1961823e-13,0.0950569472,6.87285942e-17,6.46841781e-19,3.00431472e-26,1.36827745e-13,2.40335816e-19,8.25494602e-08,9.23750685e-12,2.18245071e-17,0.105746402
1299.99926,3.20657865e-06,0,0.714828862,0,1.10695461e-08,2.61868652e-08,0.19011403,1.0840252e-08,9.11620216e-09,4.35452952e-09,1.38960905e-11,1.72015706e-08,1.10125514e-12,4.76659061e-17,4.65278124e-18,3.34642937e-13,6.36928884e-25,6.46248885e-23,5.62623422e-32,2.43526661e-15,4.18613461e-17,2.76977027e-16,8.09037235e-13,0.0950569414,7.85374547e-17,7.56131182e-19,3.4396576e-26,1.60950717e-13,2.4633051e-19,8.81267552e-08,1.03847881e-11,2.49196004e-17,0.111584227
1299.99922,3.20657874e-06,0,0.71482886,0,1.20204971e-08,2.67774276e-08,0.190114027,1.16968888e-08,1.01518273e-08,4.55115787e-09,1.53825691e-11,1.8100343e-08,1.25227361e-12,5.03270892e-17,5.54605236e-18,3.62004062e-13,7.26085143e-25,7.49009799e-23,7.32343271e-32,2.86535673e-15,4.74639713e-17,3.25288589e-16,9.04404933e-13,0.0950569355,8.91648232e-17,8.77715112e-19,3.91154075e-26,1.87726636e-13,2.51891814e-19,9.37869574e-08,1.1608359e-11,2.82714763e-17,0.117422052
1299.99918,3.20657883e-06,0,0.714828858,0,1.29918748e-08,2.7325191e-08,0.190114025,1.25616338e-08,1.12322453e-08,4.73981774e-09,1.69439837e-11,1.89989966e-08,1.41537016e-12,5.3004978e-17,6.55802647e-18,3.90251522e-13,8.22713708e-25,8.61902346e-23,9.39872853e-32,3.34483368e-15,5.35071283e-17,3.79155946e-16,1.00581378e-12,0.0950569295,1.00633992e-16,1.01240663e-18,4.42117837e-26,2.1728377e-13,2.57051247e-19,9.95267351e-08,1.29094045e-11,3.18874143e-17,0.123259876
1299.99914,3.20657891e-06,0,0.714828856,0,1.39821992e-08,2.78332605e-08,0.190114022,1.34327424e-08,1.23556387e-08,4.92082341e-09,1.85802522e-11,1.9897531e-08,1.5909318e-12,5.56995738e-17,7.69817779e-18,4.19381453e-13,9.27079926e-25,9.85449074e-23,1.19088547e-31,3.87650131e-15,6.00026577e-17,4.38923698e-16,1.11335295e-12,0.0950569234,1.12967387e-16,1.16103469e-18,4.96978078e-26,2.49748342e-13,2.61838042e-19,1.05342911e-07,1.42890681e-11,3.57744273e-17,0.129097701
1299.9991,3.206579e-06,0,0.714828855,0,1.49900974e-08,2.83045161e-08,0.19011402,1.43086161e-08,1.35202652e-08,5.09450383e-09,2.02912924e-11,2.07959461e-08,1.77934386e-12,5.84108766e-17,8.97627421e-18,4.49388973e-13,1.03944711e-24,1.1201868e-22,1.49151305e-31,4.46314566e-15,6.69619669e-17,5.04941511e-16,1.22710853e-12,0.0950569173,1.2618658e-16,1.32444168e-18,5.55855298e-26,2.85244527e-13,2.66279311e-19,1.1123246e-07,1.5748453e-11,3.99392618e-17,0.134935526
1299.99907,3.20657909e-06,0,0.714828853,0,1.60142964e-08,2.87416289e-08,0.190114017,1.51877909e-08,1.47244604e-08,5.26119383e-09,2.20770224e-11,2.16942416e-08,1.98098952e-12,6.11388861e-17,1.04023716e-17,4.80268271e-13,1.16007613e-24,1.26666854e-22,1.84835072e-31,5.10753074e-15,7.43960746e-17,5.77563941e-16,1.34716361e-12,0.0950569111,1.40312335e-16,1.50348107e-18,6.18869338e-26,3.23894446e-13,2.70400205e-19,1.17192508e-07,1.72886245e-11,4.43884176e-17,0.140773351
1299.99903,3.20657918e-06,0,0.714828851,0,1.70536154e-08,2.91470762e-08,0.190114015,1.60689278e-08,1.59666379e-08,5.4212281e-09,2.393736e-11,2.2592417e-08,2.19624943e-12,6.38836012e-17,1.19868087e-17,5.12012726e-13,1.28922417e-24,1.42546343e-22,2.26846048e-31,5.81239491e-15,8.2315617e-17,6.5715028e-16,1.47359849e-12,0.0950569048,1.55364663e-16,1.69901528e-18,6.86139251e-26,3.65818183e-13,2.74224048e-19,1.23220331e-07,1.89106118e-11,4.91281637e-17,0.146611176
1299.99899,3.20657926e-06,0,0.714828849,0,1.81069591e-08,2.95231558e-08,0.190114012,1.69508029e-08,1.72452886e-08,5.57493685e-09,2.58722234e-11,2.34904723e-08,2.42550139e-12,6.66450202e-17,1.37402018e-17,5.44614989e-13,1.42714461e-24,1.59715499e-22,2.75937391e-31,6.58044769e-15,9.07308583e-17,7.44064402e-16,1.6064908e-12,0.0950568985,1.71362847e-16,1.91191373e-18,7.577832e-26,4.11133799e-13,2.7777248e-19,1.29313345e-07,2.06154102e-11,5.41645441e-17,0.152449001
1299.99895,3.20657935e-06,0,0.714828847,0,1.9173312e-08,2.98719986e-08,0.19011401,1.78322993e-08,1.85589789e-08,5.72264218e-09,2.78815306e-11,2.43884069e-08,2.66912006e-12,6.94231409e-17,1.56734408e-17,5.78067053e-13,1.57408736e-24,1.78234072e-22,3.32909387e-31,7.414367e-15,9.96517209e-17,8.38674613e-16,1.74591562e-12,0.0950568921,1.88325477e-16,2.14305106e-18,8.33918364e-26,4.59957351e-13,2.81065568e-19,1.35469103e-07,2.24039822e-11,5.95033889e-17,0.158286826
1299.99889,3.20657949e-06,0,0.714828844,0,2.08526435e-08,3.03642635e-08,0.190114006,1.91978982e-08,2.06650338e-08,5.94081568e-09,3.11487456e-11,2.57824004e-08,3.07673155e-12,7.37698524e-17,1.90578976e-17,6.31672246e-13,1.82070438e-24,2.09806612e-22,4.38992926e-31,8.84593157e-15,1.14527722e-16,1.00170497e-15,1.97551817e-12,0.095056882,2.16616812e-16,2.54014901e-18,9.61307141e-26,5.42985363e-13,2.8571598e-19,1.4514616e-07,2.53493188e-11,6.84056612e-17,0.16735128
1299.99883,3.20657962e-06,0,0.714828841,0,2.25578819e-08,3.0802313e-08,0.190114002,2.05567707e-08,2.28475537e-08,6.14636918e-09,3.45949349e-11,2.71761014e-08,3.52124566e-12,7.81568119e-17,2.29459582e-17,6.87270827e-13,2.09057003e-24,2.45016951e-22,5.69532213e-31,1.04523832e-14,1.30680272e-16,1.18560404e-15,2.22130614e-12,0.0950568718,2.47340741e-16,2.98663606e-18,1.10023256e-25,6.35162876e-13,2.89858633e-19,1.54960833e-07,2.85022167e-11,7.80708838e-17,0.176415735
1299.99877,3.20657976e-06,0,0.714828839,0,2.42861746e-08,3.11921327e-08,0.190113998,2.19060009e-08,2.51021703e-08,6.34032851e-09,3.82197927e-11,2.8569509e-08,4.00401105e-12,8.25840057e-17,2.73821637e-17,7.44825832e-13,2.38456528e-24,2.84109735e-22,7.28202579e-31,1.22432231e-14,1.48142188e-16,1.39180957e-15,2.4835289e-12,0.0950568615,2.8055828e-16,3.48581456e-18,1.2511165e-25,7.36896484e-13,2.93549919e-19,1.64905681e-07,3.18658729e-11,8.85182483e-17,0.185480189
1299.99871,3.20657989e-06,0,0.714828836,0,2.60349836e-08,3.15390484e-08,0.190113993,2.32430882e-08,2.74248715e-08,6.52363896e-09,4.20230135e-11,2.99626221e-08,4.52635172e-12,8.70514187e-17,3.24125337e-17,8.04298383e-13,2.7035484e-24,3.27337875e-22,9.18955493e-31,1.422772e-14,1.66944767e-16,1.62178148e-15,2.76242469e-12,0.095056851,3.16327434e-16,4.04098388e-18,1.41437315e-25,8.48581946e-13,2.96840022e-19,1.74973864e-07,3.54433413e-11,9.97660235e-17,0.194544643
1299.99865,3.20658003e-06,0,0.714828833,0,2.78020517e-08,3.18477968e-08,0.190113989,2.45659002e-08,2.98119709e-08,6.69716759e-09,4.60042924e-11,3.13554395e-08,5.08956593e-12,9.15590346e-17,3.80845406e-17,8.65648112e-13,3.04835499e-24,3.74962464e-22,1.14601833e-30,1.6414904e-14,1.87117907e-16,1.8770009e-15,3.05822151e-12,0.0950568404,3.54703453e-16,4.6554354e-18,1.59040867e-25,9.70604476e-13,2.99773585e-19,1.8515909e-07,3.9237545e-11,1.11831633e-16,0.203609098
1299.99859,3.20658016e-06,0,0.71482883,0,2.95853713e-08,3.21225912e-08,0.190113985,2.58726294e-08,3.2260081e-08,6.86170553e-09,5.01633243e-11,3.27479602e-08,5.69492529e-12,9.61068364e-17,4.44470871e-17,9.28833537e-13,3.41979795e-24,4.27252581e-22,1.41389377e-30,1.88135629e-14,2.08690211e-16,2.15896937e-15,3.37113793e-12,0.0950568298,3.95739048e-16,5.33244903e-18,1.77962091e-25,1.10333902e-12,3.02390325e-19,1.95455564e-07,4.32512862e-11,1.24731719e-16,0.212673552
1299.99853,3.2065803e-06,0,0.714828827,0,3.13831562e-08,3.23671802e-08,0.190113981,2.71617546e-08,3.4766087e-08,7.01797118e-09,5.4499805e-11,3.41401831e-08,6.34367408e-12,1.00694807e-16,5.15504846e-17,9.93812397e-13,3.81866797e-24,4.84485191e-22,1.72735895e-30,2.14322406e-14,2.31689094e-16,2.46920804e-15,3.70138388e-12,0.095056819,4.3948459e-16,6.07529091e-18,1.98239918e-25,1.24715055e-12,3.04725587e-19,2.05857942e-07,4.74872561e-11,1.38482206e-16,0.221738007
1299.99847,3.20658043e-06,0,0.714828824,0,3.31938174e-08,3.25848989e-08,0.190113977,2.84320066e-08,3.73271219e-08,7.1666155e-09,5.90134301e-11,3.55321071e-08,7.03702878e-12,1.05322928e-16,5.9446435e-17,1.06054194e-12,4.2457341e-24,5.46945161e-22,2.09146476e-30,2.42792371e-14,2.56140865e-16,2.80925695e-15,4.04916127e-12,0.0950568081,4.85988295e-16,6.8872124e-18,2.19912415e-25,1.40239432e-12,3.06810825e-19,2.16361289e-07,5.19480433e-11,1.53098359e-16,0.230802461
1299.99841,3.20658057e-06,0,0.714828821,0,3.50159411e-08,3.27787147e-08,0.190113973,2.96823388e-08,3.99405421e-08,7.30822819e-09,6.37038959e-11,3.69237311e-08,7.77617782e-12,1.09991182e-16,6.81880144e-17,1.12897918e-12,4.70174422e-24,6.14925188e-22,2.51153496e-30,2.73626113e-14,2.82070808e-16,3.18067434e-15,4.41466463e-12,0.0950567971,5.3529638e-16,7.7714501e-18,2.43016771e-25,1.56941615e-12,3.08674032e-19,2.26961038e-07,5.66361418e-11,1.68594828e-16,0.239866915
1299.99835,3.20658071e-06,0,0.714828819,0,3.68482698e-08,3.29512673e-08,0.190113969,3.09119003e-08,4.26039068e-08,7.44334333e-09,6.85708987e-11,3.8315054e-08,8.56228147e-12,1.14699552e-16,7.78296584e-17,1.19908108e-12,5.18742572e-24,6.88725662e-22,2.99316496e-30,3.06901846e-14,3.09503255e-16,3.58503611e-15,4.79808167e-12,0.095056786,5.87453209e-16,8.73122653e-18,2.67589297e-25,1.7485527e-12,3.10340117e-19,2.37652958e-07,6.15539581e-11,1.84985694e-16,0.24893137
1299.99829,3.20658084e-06,0,0.714828816,0,3.8689685e-08,3.31049048e-08,0.190113964,3.21200127e-08,4.53149584e-08,7.57244419e-09,7.36141353e-11,3.97060747e-08,9.39647188e-12,1.19448023e-16,8.8427149e-17,1.27080477e-12,5.70348621e-24,7.6865459e-22,3.54222051e-30,3.42695453e-14,3.38461652e-16,4.02393518e-15,5.19959374e-12,0.0950567748,6.42501419e-16,9.76975108e-18,2.93665428e-25,1.94013171e-12,3.11831243e-19,2.4843312e-07,6.67038174e-11,2.02284508e-16,0.257995824
1299.99823,3.20658098e-06,0,0.714828813,0,4.05391916e-08,3.32417161e-08,0.19011396,3.33061486e-08,4.80716056e-08,7.69596788e-09,7.88333028e-11,4.1096792e-08,1.02798532e-11,1.24236577e-16,1.00037602e-16,1.34410767e-12,6.25061437e-24,8.55027606e-22,4.16483625e-30,3.81080538e-14,3.6896861e-16,4.498981e-15,5.61937632e-12,0.0950567636,7.00482039e-16,1.08902214e-17,3.21279725e-25,2.14447225e-12,3.13167136e-19,2.5929787e-07,7.20879694e-11,2.2050433e-16,0.267060279
1299.99817,3.20658111e-06,0,0.71482881,0,4.23959045e-08,3.33635599e-08,0.190113956,3.44699129e-08,5.08719074e-08,7.81430983e-09,8.42280985e-11,4.2487205e-08,1.12135017e-11,1.29065201e-16,1.12719458e-16,1.41894764e-12,6.82948071e-24,9.48167957e-22,4.86741446e-30,4.22128486e-14,4.01045963e-16,5.01179908e-15,6.05759942e-12,0.0950567523,7.61434587e-16,1.20958245e-17,3.50465882e-25,2.36188495e-12,3.14365353e-19,2.70243799e-07,7.77085937e-11,2.39657755e-16,0.276124733
1299.99811,3.20658125e-06,0,0.714828807,0,4.42590362e-08,3.34720896e-08,0.190113952,3.56110268e-08,5.37140584e-08,7.9278282e-09,8.97982202e-11,4.38773124e-08,1.21984664e-11,1.33933881e-16,1.26532469e-16,1.49528305e-12,7.44073834e-24,1.04840641e-21,5.65662364e-30,4.65908525e-14,4.34714808e-16,5.5640305e-15,6.51442792e-12,0.0950567408,8.25397163e-16,1.33897388e-17,3.81256737e-25,2.59267224e-12,3.15441517e-19,2.81267728e-07,8.35678046e-11,2.59756942e-16,0.285189188
1299.99805,3.20658138e-06,0,0.714828804,0,4.61278864e-08,3.3568776e-08,0.190113948,3.67293125e-08,5.65963766e-08,8.03684762e-09,9.55433657e-11,4.52671131e-08,1.32357691e-11,1.38842606e-16,1.41537692e-16,1.57307293e-12,8.08502384e-24,1.15608118e-21,6.53939681e-30,5.12487789e-14,4.69995553e-16,6.1573315e-15,6.99002197e-12,0.0950567294,8.9240653e-16,1.47751347e-17,4.13684281e-25,2.83712854e-12,3.16409534e-19,2.92366678e-07,8.96676551e-11,2.80813642e-16,0.294253642
1299.99799,3.20658152e-06,0,0.714828801,0,4.8001832e-08,3.36549277e-08,0.190113943,3.78246809e-08,5.95172916e-08,8.14166254e-09,1.01463233e-10,4.66566061e-08,1.43264047e-11,1.43791366e-16,1.57797481e-16,1.652277e-12,8.76295804e-24,1.27153796e-21,7.52292973e-30,5.61931388e-14,5.06907947e-16,6.79337308e-15,7.48453722e-12,0.0950567178,9.62498191e-16,1.62551767e-17,4.47779677e-25,3.09554051e-12,3.1728178e-19,3.03537859e-07,9.6010141e-11,3.02839218e-16,0.303318096
1299.99793,3.20658165e-06,0,0.714828798,0,4.98803188e-08,3.37317086e-08,0.190113939,3.88971193e-08,6.24753344e-08,8.2425403e-09,1.07557522e-10,4.80457901e-08,1.54713424e-11,1.48780152e-16,1.75375478e-16,1.73285573e-12,9.47514689e-24,1.39512986e-21,8.61467916e-30,6.14302475e-14,5.45471117e-16,7.47384066e-15,7.99812515e-12,0.0950567062,1.03570645e-15,1.78330242e-17,4.83573269e-25,3.36818722e-12,3.1806927e-19,3.14778647e-07,1.02597204e-10,3.25844666e-16,0.312382551
1299.99787,3.20658179e-06,0,0.714828796,0,5.17628539e-08,3.38001545e-08,0.190113935,3.9946682e-08,6.54691279e-08,8.33972391e-09,1.1382593e-10,4.94346642e-08,1.66715253e-11,1.53808958e-16,1.94336604e-16,1.8147704e-12,1.02221823e-23,1.52721742e-21,9.82236104e-30,6.69662311e-14,5.85703598e-16,8.20043368e-15,8.5309333e-12,0.0950566945,1.11206446e-15,1.95118322e-17,5.210946e-25,3.65534037e-12,3.18781811e-19,3.26086575e-07,1.09430737e-10,3.49840631e-16,0.321447005
1299.99781,3.20658192e-06,0,0.714828793,0,5.36489989e-08,3.38611864e-08,0.190113931,4.09734806e-08,6.84973789e-08,8.4334346e-09,1.20268157e-10,5.0823227e-08,1.79278716e-11,1.58877782e-16,2.14747057e-16,1.89798314e-12,1.10046427e-23,1.66816853e-21,1.11539486e-29,7.28070332e-14,6.27623357e-16,8.97486532e-15,9.08310551e-12,0.0950566827,1.1916043e-15,2.12947529e-17,5.6037243e-25,3.95726445e-12,3.19428131e-19,3.37459313e-07,1.16512583e-10,3.74837427e-16,0.33051146
1299.99775,3.20658205e-06,0,0.71482879,0,5.55383637e-08,3.39156241e-08,0.190113926,4.19776766e-08,7.15588703e-08,8.52387409e-09,1.26883903e-10,5.22114776e-08,1.92412747e-11,1.63986621e-16,2.36674299e-16,1.98245693e-12,1.18230942e-23,1.81835843e-21,1.26176702e-29,7.89584216e-14,6.71247825e-16,9.79886216e-15,9.6547821e-12,0.0950566709,1.27435702e-15,2.31849353e-17,6.01434754e-25,4.27421695e-12,3.20016e-19,3.48894664e-07,1.23844542e-10,4.00845047e-16,0.339575914
1299.99766,3.20658226e-06,0,0.714828785,0,5.84113523e-08,3.39872567e-08,0.19011392,4.34590865e-08,7.62664391e-08,8.65529713e-09,1.3725588e-10,5.43179092e-08,2.13456635e-11,1.71817072e-16,2.73007017e-16,2.11299665e-12,1.31353128e-23,2.06482225e-21,1.51107886e-29,8.89006765e-14,7.40754166e-16,1.1148096e-14,1.05600225e-11,0.0950566528,1.40616154e-15,2.62657712e-17,6.67227916e-25,4.78454878e-12,3.20811831e-19,3.66365776e-07,1.35454504e-10,4.42271345e-16,0.353333578
1299.99757,3.20658246e-06,0,0.714828781,0,6.12899207e-08,3.40475615e-08,0.190113914,4.48897752e-08,8.10442165e-08,8.78018111e-09,1.48025834e-10,5.64236149e-08,2.35864229e-11,1.79739724e-16,3.13238235e-16,2.24623601e-12,1.45336039e-23,2.33482136e-21,1.79586459e-29,9.95901125e-14,8.14283261e-16,1.26216576e-14,1.15109735e-11,0.0950566346,1.54553708e-15,2.96119381e-17,7.37286473e-25,5.33092296e-12,3.21509688e-19,3.83969536e-07,1.4765063e-10,4.86081029e-16,0.367091242
1299.99748,3.20658267e-06,0,0.714828777,0,6.41731903e-08,3.40983857e-08,0.190113907,4.62707586e-08,8.58887597e-08,8.89903153e-09,1.59192717e-10,5.85285906e-08,2.59663709e-11,1.87754611e-16,3.57620368e-16,2.38205743e-12,1.60198058e-23,2.62976433e-21,2.11933112e-29,1.11044771e-13,8.91889491e-16,1.42257518e-14,1.25080852e-11,0.0950566163,1.69257962e-15,3.32344229e-17,8.11698766e-25,5.91415269e-12,3.2212714e-19,4.01699631e-07,1.60438691e-10,5.32305196e-16,0.380848906
1299.99739,3.20658287e-06,0,0.714828772,0,6.70604259e-08,3.41412767e-08,0.190113901,4.76031668e-08,9.07968859e-08,9.01229352e-09,1.70755484e-10,6.06328323e-08,2.84882108e-11,1.95861786e-16,4.06412407e-16,2.52034818e-12,1.75957043e-23,2.95109795e-21,2.48481462e-29,1.2328192e-13,9.73625029e-16,1.59666479e-14,1.35517934e-11,0.0950565978,1.84738078e-15,3.71442007e-17,8.9054956e-25,6.53501848e-12,3.22678928e-19,4.19550197e-07,1.73824278e-10,5.80973616e-16,0.394606571
1299.9973,3.20658307e-06,0,0.714828768,0,6.99510124e-08,3.41775286e-08,0.190113894,4.88882165e-08,9.57656426e-08,9.12036041e-09,1.82713093e-10,6.27363359e-08,3.11545358e-11,2.0406132e-16,4.59879871e-16,2.66100029e-12,1.92630504e-23,3.30030743e-21,2.89577852e-29,1.36318097e-13,1.05953971e-15,1.78506773e-14,1.46425209e-11,0.0950565793,2.01002786e-15,4.13522309e-17,9.739202e-25,7.1942693e-12,3.23177404e-19,4.37515762e-07,1.87812808e-10,6.32114722e-16,0.408364235
1299.99721,3.20658328e-06,0,0.714828764,0,7.28444359e-08,3.4208224e-08,0.190113888,5.01271855e-08,1.00792281e-07,9.22358143e-09,1.950645e-10,6.48390976e-08,3.39678338e-11,2.12353308e-16,5.18294774e-16,2.80391041e-12,2.10235514e-23,3.67891648e-21,3.35581158e-29,1.50169145e-13,1.1496812e-15,1.98842323e-14,1.57806778e-11,0.0950565606,2.18060391e-15,4.58694581e-17,1.06188875e-24,7.89262384e-12,3.23632922e-19,4.55591211e-07,2.02409542e-10,6.85755643e-16,0.422121899
1299.99711,3.20658348e-06,0,0.714828759,0,7.57402661e-08,3.42342694e-08,0.190113881,5.13213925e-08,1.05874232e-07,9.32226829e-09,2.07808667e-10,6.69411132e-08,3.69304921e-11,2.20737863e-16,5.81935577e-16,2.94897965e-12,2.28788814e-23,4.08848685e-21,3.86862594e-29,1.64850254e-13,1.24409515e-15,2.20737647e-14,1.69666626e-11,0.0950565418,2.35918807e-15,5.07068105e-17,1.15453013e-24,8.63077165e-12,3.24054174e-19,4.73771746e-07,2.17619589e-10,7.41922325e-16,0.435879563
1299.99702,3.20658369e-06,0,0.714828755,0,7.86381426e-08,3.42564247e-08,0.190113875,5.24721803e-08,1.11009089e-07,9.41670059e-09,2.20944553e-10,6.90423787e-08,4.00448015e-11,2.29215126e-16,6.51087156e-16,3.09611355e-12,2.48306892e-23,4.53061815e-21,4.43805489e-29,1.80375992e-13,1.34282529e-15,2.44257835e-14,1.8200863e-11,0.0950565229,2.54585585e-15,5.58751931e-17,1.25191629e-24,9.40937428e-12,3.24448464e-19,4.92052849e-07,2.33447921e-10,8.00639592e-16,0.449637227
1299.99693,3.20658389e-06,0,0.714828751,0,8.1537764e-08,3.42753259e-08,0.190113868,5.35809032e-08,1.16194592e-07,9.50713028e-09,2.34471121e-10,7.11428901e-08,4.3312961e-11,2.37785263e-16,7.26040761e-16,3.24522204e-12,2.68805973e-23,5.00694794e-21,5.06805062e-29,1.96760341e-13,1.44591347e-15,2.69468547e-14,1.94836564e-11,0.0950565039,2.74067914e-15,6.13854812e-17,1.3541163e-24,1.02290664e-11,3.24821929e-19,5.10430264e-07,2.49899375e-10,8.6193115e-16,0.463394891
1299.99684,3.20658409e-06,0,0.714828746,0,8.44388783e-08,3.42915052e-08,0.190113862,5.46489161e-08,1.21428609e-07,9.59378535e-09,2.48387336e-10,7.32426432e-08,4.67370817e-11,2.46448466e-16,8.07093984e-16,3.39621916e-12,2.90302051e-23,5.51915158e-21,5.76268212e-29,2.14016724e-13,1.55339972e-15,2.96435989e-14,2.08154103e-11,0.0950564849,2.94372633e-15,6.72485163e-17,1.4611965e-24,1.10904566e-11,3.25179721e-19,5.28899968e-07,2.66978667e-10,9.25819644e-16,0.477152556
1299.99675,3.20658429e-06,0,0.714828742,0,8.73412747e-08,3.43054082e-08,0.190113855,5.56775664e-08,1.2670913e-07,9.6768731e-09,2.62692164e-10,7.53416341e-08,5.03191913e-11,2.55204958e-16,8.94550722e-16,3.5490229e-12,3.12810955e-23,6.06894205e-21,6.52613312e-29,2.32158034e-13,1.66532239e-15,3.2522691e-14,2.21964833e-11,0.0950564657,3.15506252e-15,7.34751046e-17,1.57322064e-24,1.19941289e-11,3.25526171e-19,5.4745815e-07,2.84690392e-10,9.92326711e-16,0.49091022
1299.99666,3.2065845e-06,0,0.714828738,0,9.0244777e-08,3.43174076e-08,0.190113849,5.66681862e-08,1.32034252e-07,9.75658291e-09,2.77384572e-10,7.74398586e-08,5.40612375e-11,2.64054992e-16,9.88721138e-16,3.70355508e-12,3.36348386e-23,6.65806984e-21,7.36270011e-29,2.51196662e-13,1.78171816e-15,3.55908582e-14,2.36272248e-11,0.0950564465,3.37474968e-15,8.00760134e-17,1.69025e-24,1.29406433e-11,3.25864921e-19,5.66101198e-07,3.03039033e-10,1.06147302e-15,0.504667884
1299.99657,3.2065847e-06,0,0.714828733,0,9.31492379e-08,3.43278158e-08,0.190113842,5.76220872e-08,1.37402174e-07,9.83308857e-09,2.92463528e-10,7.95373127e-08,5.79650922e-11,2.72998852e-16,1.08992163e-15,3.85974126e-12,3.60929927e-23,7.2883228e-21,8.27679014e-29,2.71144516e-13,1.90262215e-15,3.88548799e-14,2.51079764e-11,0.0950564271,3.60284672e-15,8.70619663e-17,1.81234349e-24,1.39305369e-11,3.26199039e-19,5.8482568e-07,3.22028967e-10,1.1332783e-15,0.518425548
1299.99648,3.2065849e-06,0,0.714828729,0,9.60545343e-08,3.43368942e-08,0.190113836,5.85405566e-08,1.42811183e-07,9.90655017e-09,3.07928004e-10,8.16339924e-08,6.20325548e-11,2.82036858e-16,1.19847481e-15,4.01751056e-12,3.86571074e-23,7.96152604e-21,9.27291885e-29,2.92013052e-13,2.02806796e-15,4.23215856e-14,2.66390714e-11,0.0950564077,3.83940964e-15,9.44436395e-17,1.93955778e-24,1.49643249e-11,3.2653111e-19,6.03628329e-07,3.41664471e-10,1.20776141e-15,0.532183212
1299.99639,3.20658511e-06,0,0.714828724,0,9.89605632e-08,3.43448615e-08,0.190113829,5.94248535e-08,1.48259653e-07,9.97711578e-09,3.23776971e-10,8.37298934e-08,6.6265356e-11,2.91169365e-16,1.31470945e-15,4.17679552e-12,4.13287269e-23,8.67954179e-21,1.03557085e-28,3.13813289e-13,2.15808775e-15,4.59978545e-14,2.82208357e-11,0.0950563882,4.08449164e-15,1.0223166e-16,2.07194741e-24,1.60425015e-11,3.2686331e-19,6.22506034e-07,3.61949722e-10,1.28494032e-15,0.545940876
1299.99625,3.20658542e-06,0,0.714828718,0,1.03395283e-07,3.43552805e-08,0.190113819,6.07108926e-08,1.56644489e-07,1.00795011e-08,3.4869491e-10,8.69259343e-08,7.30452928e-11,3.0528507e-16,1.50759838e-15,4.42257952e-12,4.56152122e-23,9.86560701e-21,1.21853265e-28,3.4889106e-13,2.36532995e-15,5.20258851e-14,3.07323456e-11,0.0950563584,4.47492002e-15,1.14920013e-16,2.28401271e-24,1.7773975e-11,3.2737444e-19,6.51444181e-07,3.94158334e-10,1.40791836e-15,0.566929855
1299.99612,3.20658573e-06,0,0.714828711,0,1.07831267e-07,3.43640521e-08,0.19011381,6.19244643e-08,1.65112405e-07,1.01759105e-08,3.74501733e-10,9.01201391e-08,8.0219554e-11,3.19623225e-16,1.72036374e-15,4.67152855e-12,5.01609861e-23,1.11673131e-20,1.4244923e-28,3.86197867e-13,2.58339281e-15,5.85826291e-14,3.33636303e-11,0.0950563283,4.88546172e-15,1.28616065e-16,2.50842331e-24,1.96114591e-11,3.27895366e-19,6.80540216e-07,4.27902852e-10,1.53726817e-15,0.587918833
1299.99598,3.20658603e-06,0,0.714828704,0,1.12268331e-07,3.43715752e-08,0.1901138,6.30696017e-08,1.73658576e-07,1.02667484e-08,4.01193808e-10,9.33124932e-08,8.77934637e-11,3.34185631e-16,1.95425496e-15,4.92344436e-12,5.49715455e-23,1.25917681e-20,1.65522871e-28,4.25767616e-13,2.81237271e-15,6.56931517e-14,3.61157558e-11,0.0950562982,5.31627142e-15,1.43356847e-16,2.74534742e-24,2.15564535e-11,3.2843021e-19,7.09784863e-07,4.6319695e-10,1.67304314e-15,0.608907811
1299.99584,3.20658634e-06,0,0.714828698,0,1.16706334e-07,3.4378154e-08,0.19011379,6.41501503e-08,1.82278498e-07,1.0352383e-08,4.28767515e-10,9.6502982e-08,9.57720566e-11,3.48974335e-16,2.21055413e-15,5.17814383e-12,6.00524134e-23,1.41462764e-20,1.91257377e-28,4.67632355e-13,3.05236016e-15,7.33827631e-14,3.89897555e-11,0.0950562678,5.76749213e-15,1.59179082e-16,2.99494434e-24,2.36103661e-11,3.28982187e-19,7.39169449e-07,5.00053877e-10,1.81529308e-15,0.629896789
